Date,Price,Open,High,Low,Change %
"Jul 07, 1992",346.4,346.55,346.4,346.4,-0.07%
"Jul 06, 1992",346.65,346.15,346.65,346.65,0.12%
"Jul 03, 1992",346.25,346.25,346.25,346.25,0.00%
"Jul 02, 1992",346.25,344.15,346.25,346.25,0.61%
"Jul 01, 1992",344.15,343.3,344.15,344.15,0.26%
"Jun 30, 1992",343.25,343.75,343.25,343.25,-0.13%
"Jun 29, 1992",343.7,342.5,343.7,343.7,0.34%
"Jun 26, 1992",342.55,343.05,342.55,342.55,-0.15%
"Jun 25, 1992",343.05,342.95,343.05,343.05,0.04%
"Jun 24, 1992",342.9,344.2,342.9,342.9,-0.42%
"Jun 23, 1992",344.35,343.45,344.35,344.35,0.26%
"Jun 22, 1992",343.45,341.4,343.45,343.45,0.73%
"Jun 19, 1992",340.95,342.45,340.95,340.95,-0.45%
"Jun 18, 1992",342.5,341.55,342.5,342.5,0.26%
"Jun 17, 1992",341.6,342.05,341.6,341.6,-0.16%
"Jun 16, 1992",342.15,342.85,342.15,342.15,-0.18%
"Jun 15, 1992",342.75,342.55,342.75,342.75,0.00%
"Jun 12, 1992",342.75,340.25,342.75,342.75,0.73%
"Jun 11, 1992",340.25,337.85,340.25,340.25,0.70%
"Jun 10, 1992",337.9,338.05,337.9,337.9,-0.04%
"Jun 09, 1992",338.05,338.3,338.05,338.05,-0.03%
"Jun 08, 1992",338.15,338.8,338.15,338.15,-0.18%
"Jun 05, 1992",338.75,338.75,338.75,338.75,0.00%
"Jun 04, 1992",338.75,338.55,338.75,338.75,0.07%
"Jun 03, 1992",338.5,338.75,338.5,338.5,-0.13%
"Jun 02, 1992",338.95,337.75,338.95,338.95,0.33%
"Jun 01, 1992",337.85,336.75,337.85,337.85,0.39%
"May 29, 1992",336.55,337.2,336.55,336.55,-0.22%
"May 28, 1992",337.3,337.85,337.3,337.3,-0.15%
"May 27, 1992",337.8,338.2,337.8,337.8,-0.10%
"May 26, 1992",338.15,338.45,338.15,338.15,-0.06%
"May 25, 1992",338.35,337.95,338.35,338.35,0.15%
"May 22, 1992",337.85,337.2,337.85,337.85,0.21%
"May 21, 1992",337.15,337.9,337.15,337.15,-0.22%
"May 20, 1992",337.9,337.9,337.9,337.9,0.03%
"May 19, 1992",337.8,338.7,337.8,337.8,-0.25%
"May 18, 1992",338.65,338.55,338.65,338.65,0.00%
"May 15, 1992",338.65,340.35,338.65,338.65,0.30%
"May 14, 1992",337.65,338.35,337.65,337.65,0.54%
"May 13, 1992",335.85,336.45,335.85,335.85,0.25%
"May 12, 1992",335,336.75,335,335,-0.45%
"May 11, 1992",336.5,337.15,336.5,336.5,0.25%
"May 08, 1992",335.65,337.75,335.65,335.65,0.06%
"May 07, 1992",335.45,336.95,335.45,335.45,-0.39%
"May 06, 1992",336.75,337.45,336.75,336.75,-0.09%
"May 05, 1992",337.05,337.45,337.05,337.05,0.09%
"May 04, 1992",336.75,338.5,336.75,336.75,-0.53%
"May 01, 1992",338.55,338.65,338.55,338.55,0.42%
"Apr 30, 1992",337.15,337.75,337.15,337.15,0.42%
"Apr 29, 1992",335.75,336.95,335.75,335.75,-0.16%
"Apr 28, 1992",336.3,337.75,336.3,336.3,0.04%
"Apr 27, 1992",336.15,337.1,336.15,336.15,-0.10%
"Apr 24, 1992",336.5,338.25,336.5,336.5,-0.55%
"Apr 23, 1992",338.35,340.05,338.35,338.35,-0.09%
"Apr 22, 1992",338.65,340.85,338.65,338.65,-0.50%
"Apr 21, 1992",340.35,342.05,340.35,340.35,0.99%
"Apr 20, 1992",337,338.15,337,337,-0.30%
"Apr 17, 1992",338,338.25,338,338,0.19%
"Apr 16, 1992",337.35,337.55,337.35,337.35,0.43%
"Apr 15, 1992",335.9,341.31,335.9,335.9,-1.06%
"Apr 14, 1992",339.5,339.75,339.5,339.5,0.04%
"Apr 13, 1992",339.35,342.75,339.35,339.35,-0.50%
"Apr 10, 1992",341.05,342.75,341.05,341.05,0.43%
"Apr 09, 1992",339.6,339.6,339.6,339.6,0.52%
"Apr 08, 1992",337.85,339.15,337.85,337.85,-0.21%
"Apr 07, 1992",338.55,340.35,338.55,338.55,-0.44%
"Apr 06, 1992",340.05,341.1,340.05,340.05,-0.25%
"Apr 03, 1992",340.9,342,340.9,340.9,0.10%
"Apr 02, 1992",340.55,343.15,340.55,340.55,-0.58%
"Apr 01, 1992",342.55,345,342.55,342.55,-0.25%
"Mar 31, 1992",343.4,344.95,343.4,343.4,0.45%
"Mar 30, 1992",341.85,344,341.85,341.85,-0.18%
"Mar 27, 1992",342.45,343.35,342.45,342.45,0.50%
"Mar 26, 1992",340.75,341.55,340.75,340.75,-0.15%
"Mar 25, 1992",341.25,343.25,341.25,341.25,0.49%
"Mar 24, 1992",339.6,339.9,339.6,339.6,0.40%
"Mar 23, 1992",338.25,339.25,338.25,338.25,-0.06%
"Mar 20, 1992",338.45,340.1,338.45,338.45,-0.15%
"Mar 19, 1992",338.95,339.85,338.95,338.95,0.09%
"Mar 18, 1992",338.65,342,338.65,338.65,-0.56%
"Mar 17, 1992",340.55,344.25,340.55,340.55,-0.87%
"Mar 16, 1992",343.55,348.1,343.55,343.55,-0.98%
"Mar 13, 1992",346.95,349.05,346.95,346.95,-0.13%
"Mar 12, 1992",347.4,351.6,347.4,347.4,-0.83%
"Mar 11, 1992",350.3,350.85,350.3,350.3,0.36%
"Mar 10, 1992",349.05,349.55,349.05,349.05,0.00%
"Mar 09, 1992",349.05,349.75,349.05,349.05,-0.13%
"Mar 06, 1992",349.5,352.7,349.5,349.5,-0.63%
"Mar 05, 1992",351.7,351.85,351.7,351.7,0.30%
"Mar 04, 1992",350.65,350.95,350.65,350.65,0.01%
"Mar 03, 1992",350.6,353.35,350.6,350.6,-0.27%
"Mar 02, 1992",351.55,353.6,351.55,351.55,-0.44%
"Feb 28, 1992",353.1,354.2,353.1,353.1,-0.18%
"Feb 27, 1992",353.75,355.45,353.75,353.75,1.17%
"Feb 26, 1992",349.65,350.1,349.65,349.65,0.01%
"Feb 25, 1992",349.6,351.5,349.6,349.6,-0.10%
"Feb 24, 1992",349.95,351.85,349.95,349.95,-0.37%
"Feb 21, 1992",351.25,354,351.25,351.25,-0.59%
"Feb 20, 1992",353.35,353.95,353.35,353.35,0.11%
"Feb 19, 1992",352.95,354.05,352.95,352.95,-0.03%
"Feb 18, 1992",353.05,354.95,353.05,353.05,-0.34%
"Feb 17, 1992",354.25,354.75,354.25,354.25,0.25%
"Feb 14, 1992",353.35,356.15,353.35,353.35,-0.63%
"Feb 13, 1992",355.6,358.4,355.6,355.6,-0.61%
"Feb 12, 1992",357.8,358.6,357.8,357.8,0.49%
"Feb 11, 1992",356.05,357.05,356.05,356.05,0.11%
"Feb 10, 1992",355.65,356.35,355.65,355.65,0.25%
"Feb 07, 1992",354.75,357.25,354.75,354.75,-0.23%
"Feb 06, 1992",355.55,357.05,355.55,355.55,-0.04%
"Feb 05, 1992",355.7,356.65,355.7,355.7,-0.07%
"Feb 04, 1992",355.95,356.85,355.95,355.95,-0.01%
"Feb 03, 1992",356,357.85,356,356,-0.28%
"Jan 31, 1992",357,359.35,357,357,0.73%
"Jan 30, 1992",354.4,357.75,354.4,354.4,-0.58%
"Jan 29, 1992",356.45,358.85,356.45,356.45,0.15%
"Jan 28, 1992",355.9,357.15,355.9,355.9,0.24%
"Jan 27, 1992",355.05,357.25,355.05,355.05,0.08%
"Jan 24, 1992",354.75,356.75,354.75,354.75,-0.03%
"Jan 23, 1992",354.85,359.75,354.85,354.85,-0.77%
"Jan 22, 1992",357.6,358.35,357.6,357.6,-0.04%
"Jan 21, 1992",357.75,358.63,357.75,357.75,-0.03%
"Jan 20, 1992",357.85,361.05,357.85,357.85,1.06%
"Jan 17, 1992",354.1,358.1,354.1,354.1,-0.69%
"Jan 16, 1992",356.55,358.55,356.55,356.55,0.68%
"Jan 15, 1992",354.15,356.55,354.15,354.15,-0.20%
"Jan 14, 1992",354.85,355.95,354.85,354.85,0.25%
"Jan 13, 1992",353.95,356.85,353.95,353.95,-0.67%
"Jan 10, 1992",356.35,359.4,356.35,356.35,-0.25%
"Jan 09, 1992",357.25,358.55,357.25,357.25,1.85%
"Jan 08, 1992",350.75,351.65,350.75,350.75,0.34%
"Jan 07, 1992",349.55,350.45,349.55,349.55,-0.06%
"Jan 06, 1992",349.75,351.5,349.75,349.75,-0.29%
"Jan 03, 1992",350.75,354,350.75,350.75,-0.48%
"Jan 02, 1992",352.45,354.65,352.45,352.45,-0.52%
"Jan 01, 1992",354.3,354.3,354.3,354.3,0.00%
"Dec 31, 1991",354.3,354.7,354.3,354.3,0.38%
"Dec 30, 1991",352.95,354.9,352.95,352.95,-0.30%
"Dec 27, 1991",354,356.55,354,354,-0.34%
"Dec 26, 1991",355.2,359.25,355.2,355.2,-0.99%
"Dec 25, 1991",358.75,360.5,358.75,358.75,-0.22%
"Dec 24, 1991",359.55,360.1,359.55,359.55,-0.01%
"Dec 23, 1991",359.6,361.25,359.6,359.6,0.25%
"Dec 20, 1991",358.7,359.6,358.7,358.7,0.27%
"Dec 19, 1991",357.75,359.55,357.75,357.75,-0.36%
"Dec 18, 1991",359.05,359.55,359.05,359.05,0.64%
"Dec 17, 1991",356.75,359.25,356.75,356.75,-0.65%
"Dec 16, 1991",359.1,360.65,359.1,359.1,-0.03%
"Dec 13, 1991",359.2,360.2,359.2,359.2,0.34%
"Dec 12, 1991",358,367.15,358,358,-2.24%
"Dec 11, 1991",366.2,368.8,366.2,366.2,-0.56%
"Dec 10, 1991",368.25,371.26,368.25,368.25,-0.19%
"Dec 09, 1991",368.95,372.05,368.95,368.95,0.00%
"Dec 06, 1991",368.95,370.25,368.95,368.95,0.60%
"Dec 05, 1991",366.75,367.25,366.75,366.75,0.45%
"Dec 04, 1991",365.1,366.5,365.1,365.1,0.40%
"Dec 03, 1991",363.65,367.27,363.65,363.65,-0.79%
"Dec 02, 1991",366.55,369.15,366.55,366.55,-0.37%
"Nov 29, 1991",367.9,368,367.9,367.9,0.51%
"Nov 28, 1991",366.05,368.1,366.05,366.05,-0.46%
"Nov 27, 1991",367.75,368.75,367.75,367.75,0.57%
"Nov 26, 1991",365.65,368.1,365.65,365.65,-0.58%
"Nov 25, 1991",367.8,369.85,367.8,367.8,-0.31%
"Nov 22, 1991",368.95,369.45,368.95,368.95,0.35%
"Nov 21, 1991",367.65,370.05,367.65,367.65,1.02%
"Nov 20, 1991",363.95,364.95,363.95,363.95,0.26%
"Nov 19, 1991",363,364.75,363,363,0.74%
"Nov 18, 1991",360.35,361.95,360.35,360.35,0.31%
"Nov 15, 1991",359.25,360.25,359.25,359.25,1.17%
"Nov 14, 1991",355.1,357.2,355.1,355.1,-0.35%
"Nov 13, 1991",356.35,357.45,356.35,356.35,0.13%
"Nov 12, 1991",355.9,356.55,355.9,355.9,0.15%
"Nov 11, 1991",355.35,355.45,355.35,355.35,0.38%
"Nov 08, 1991",354,355.25,354,354,0.10%
"Nov 07, 1991",353.65,356.05,353.65,353.65,-0.27%
"Nov 06, 1991",354.6,355.05,354.6,354.6,0.07%
"Nov 05, 1991",354.35,357.3,354.35,354.35,-0.67%
"Nov 04, 1991",356.75,356.95,356.75,356.75,0.39%
"Nov 01, 1991",355.35,358.25,355.35,355.35,-0.73%
"Oct 31, 1991",357.95,359.75,357.95,357.95,0.01%
"Oct 30, 1991",357.9,361.26,357.9,357.9,-0.33%
"Oct 29, 1991",359.1,359.35,359.1,359.1,0.14%
"Oct 28, 1991",358.6,360.45,358.6,358.6,-0.53%
"Oct 25, 1991",360.5,363.4,360.5,360.5,-0.37%
"Oct 24, 1991",361.85,362.05,361.85,361.85,-0.08%
"Oct 23, 1991",362.15,364.75,362.15,362.15,-0.30%
"Oct 22, 1991",363.25,364.45,363.25,363.25,-0.01%
"Oct 21, 1991",363.3,364.8,363.3,363.3,0.35%
"Oct 18, 1991",362.05,362.65,362.05,362.05,0.54%
"Oct 17, 1991",360.1,360.25,360.1,360.1,0.70%
"Oct 16, 1991",357.6,358.15,357.6,357.6,0.04%
"Oct 15, 1991",357.45,359.95,357.45,357.45,-0.24%
"Oct 14, 1991",358.3,361.25,358.3,358.3,-0.33%
"Oct 11, 1991",359.5,360.6,359.5,359.5,0.36%
"Oct 10, 1991",358.2,360.75,358.2,358.2,-0.26%
"Oct 09, 1991",359.15,359.35,359.15,359.15,0.62%
"Oct 08, 1991",356.95,359.25,356.95,356.95,-0.54%
"Oct 07, 1991",358.9,360.45,358.9,358.9,0.01%
"Oct 04, 1991",358.85,359.25,358.85,358.85,0.29%
"Oct 03, 1991",357.8,358.45,357.8,357.8,0.75%
"Oct 02, 1991",355.15,357.95,355.15,355.15,0.30%
"Oct 01, 1991",354.1,354.55,354.1,354.1,0.01%
"Sep 30, 1991",354.05,356.25,354.05,354.05,1.37%
"Sep 27, 1991",349.25,351.3,349.25,349.25,-0.44%
"Sep 26, 1991",350.8,353.25,350.8,350.8,-0.51%
"Sep 25, 1991",352.6,354.4,352.6,352.6,-0.33%
"Sep 24, 1991",353.75,354.55,353.75,353.75,0.78%
"Sep 23, 1991",351,351,351,351,0.70%
"Sep 20, 1991",348.55,349.05,348.55,348.55,0.03%
"Sep 19, 1991",348.45,350.85,348.45,348.45,0.06%
"Sep 18, 1991",348.25,349.05,348.25,348.25,0.45%
"Sep 17, 1991",346.7,347.45,346.7,346.7,0.62%
"Sep 16, 1991",344.55,346.35,344.55,344.55,0.03%
"Sep 13, 1991",344.45,345.35,344.45,344.45,0.06%
"Sep 12, 1991",344.25,346.25,344.25,344.25,-0.35%
"Sep 11, 1991",345.45,350.25,345.45,345.45,-1.23%
"Sep 10, 1991",349.75,352.25,349.75,349.75,-0.33%
"Sep 09, 1991",350.9,352.45,350.9,350.9,0.50%
"Sep 06, 1991",349.15,349.55,349.15,349.15,0.66%
"Sep 05, 1991",346.85,349.11,346.85,346.85,-0.63%
"Sep 04, 1991",349.05,349.6,349.05,349.05,0.23%
"Sep 03, 1991",348.25,350.35,348.25,348.25,0.07%
"Sep 02, 1991",348,348.9,348,348,-0.16%
"Aug 30, 1991",348.55,351.65,348.55,348.55,-0.83%
"Aug 29, 1991",351.45,355.15,351.45,351.45,-0.86%
"Aug 28, 1991",354.5,356.9,354.5,354.5,0.00%
"Aug 27, 1991",354.5,355.75,354.5,354.5,-0.21%
"Aug 26, 1991",355.25,355.75,355.25,355.25,0.40%
"Aug 23, 1991",353.85,355.25,353.85,353.85,-0.20%
"Aug 22, 1991",354.55,357.75,354.55,354.55,-0.39%
"Aug 21, 1991",355.95,357.55,355.95,355.95,-0.07%
"Aug 20, 1991",356.2,359.25,356.2,356.2,-0.75%
"Aug 19, 1991",358.9,362.3,358.9,358.9,0.25%
"Aug 16, 1991",358,358.75,358,358,0.20%
"Aug 15, 1991",357.3,360.6,357.3,357.3,-0.15%
"Aug 14, 1991",357.85,359.05,357.85,357.85,0.29%
"Aug 13, 1991",356.8,358.3,356.8,356.8,-0.20%
"Aug 12, 1991",357.5,358.95,357.5,357.5,-0.35%
"Aug 09, 1991",358.75,359.35,358.75,358.75,0.57%
"Aug 08, 1991",356.7,358.6,356.7,356.7,-0.07%
"Aug 07, 1991",356.95,358.15,356.95,356.95,-0.08%
"Aug 06, 1991",357.25,357.95,357.25,357.25,0.27%
"Aug 05, 1991",356.3,357.35,356.3,356.3,-0.01%
"Aug 02, 1991",356.35,363.75,356.35,356.35,-1.98%
"Aug 01, 1991",363.55,365.55,363.55,363.55,-0.11%
"Jul 31, 1991",363.95,364.75,363.95,363.95,0.05%
"Jul 30, 1991",363.75,364.75,363.75,363.75,-0.11%
"Jul 29, 1991",364.15,366.85,364.15,364.15,-0.57%
"Jul 26, 1991",366.25,366.55,366.25,366.25,0.47%
"Jul 25, 1991",364.55,366.9,364.55,364.55,0.00%
"Jul 24, 1991",364.55,368.35,364.55,364.55,-0.80%
"Jul 23, 1991",367.5,368.8,367.5,367.5,0.03%
"Jul 22, 1991",367.4,371.29,367.4,367.4,-0.86%
"Jul 19, 1991",370.6,371,370.6,370.6,0.39%
"Jul 18, 1991",369.15,372.15,369.15,369.15,-0.11%
"Jul 17, 1991",369.55,369.9,369.55,369.55,0.18%
"Jul 16, 1991",368.9,369.3,368.9,368.9,-0.18%
"Jul 15, 1991",369.55,369.85,369.55,369.55,0.28%
"Jul 12, 1991",368.5,369.65,368.5,368.5,0.27%
"Jul 11, 1991",367.5,370,367.5,367.5,-0.58%
"Jul 10, 1991",369.65,371.85,369.65,369.65,0.11%
"Jul 09, 1991",369.25,370.55,369.25,369.25,-0.27%
"Jul 08, 1991",370.25,371.95,370.25,370.25,0.00%
"Jul 05, 1991",370.25,371.45,370.25,370.25,0.14%
"Jul 04, 1991",369.75,370.6,369.75,369.75,0.00%
"Jul 03, 1991",369.75,370.75,369.75,369.75,0.53%
"Jul 02, 1991",367.8,368.35,367.8,367.8,-0.12%
"Jul 01, 1991",368.25,370.45,368.25,368.25,0.00%
"Jun 28, 1991",368.25,371.15,368.25,368.25,0.61%
"Jun 27, 1991",366,366.75,366,366,-0.03%
"Jun 26, 1991",366.1,367.75,366.1,366.1,0.44%
"Jun 25, 1991",364.5,365.45,364.5,364.5,0.26%
"Jun 24, 1991",363.55,366.25,363.55,363.55,-0.93%
"Jun 21, 1991",366.95,368.35,366.95,366.95,-0.34%
"Jun 20, 1991",368.2,370.2,368.2,368.2,0.01%
"Jun 19, 1991",368.15,368.85,368.15,368.15,0.11%
"Jun 18, 1991",367.75,372.25,367.75,367.75,0.00%
"Jun 17, 1991",367.75,368.2,367.75,367.75,0.34%
"Jun 14, 1991",366.5,369.95,366.5,366.5,-0.77%
"Jun 13, 1991",369.35,370.85,369.35,369.35,-0.15%
"Jun 12, 1991",369.9,372.95,369.9,369.9,-0.16%
"Jun 11, 1991",370.5,373.35,370.5,370.5,-0.66%
"Jun 10, 1991",372.95,373.97,372.95,372.95,1.83%
"Jun 07, 1991",366.25,368.15,366.25,366.25,0.22%
"Jun 06, 1991",365.45,365.65,365.45,365.45,0.83%
"Jun 05, 1991",362.45,363.25,362.45,362.45,0.11%
"Jun 04, 1991",362.05,363.35,362.05,362.05,-0.12%
"Jun 03, 1991",362.5,364.25,362.5,362.5,0.28%
"May 31, 1991",361.5,363.25,361.5,361.5,-0.33%
"May 30, 1991",362.7,364.45,362.7,362.7,0.62%
"May 29, 1991",360.45,363.15,360.45,360.45,-0.77%
"May 28, 1991",363.25,364.55,363.25,363.25,1.86%
"May 27, 1991",356.6,357.5,356.6,356.6,0.10%
"May 24, 1991",356.25,356.79,356.25,356.25,0.37%
"May 23, 1991",354.95,356.25,354.95,354.95,-0.20%
"May 22, 1991",355.65,358.45,355.65,355.65,-0.31%
"May 21, 1991",356.75,357.25,356.75,356.75,0.03%
"May 20, 1991",356.65,357.55,356.65,356.65,0.54%
"May 17, 1991",354.75,356.4,354.75,354.75,-0.39%
"May 16, 1991",356.15,360.35,356.15,356.15,-0.92%
"May 15, 1991",359.45,361.55,359.45,359.45,0.01%
"May 14, 1991",359.4,360.45,359.4,359.4,0.32%
"May 13, 1991",358.25,360.08,358.25,358.25,0.39%
"May 10, 1991",356.85,358.05,356.85,356.85,-0.39%
"May 09, 1991",358.25,358.25,358.25,358.25,0.27%
"May 08, 1991",357.3,357.9,357.3,357.3,0.18%
"May 07, 1991",356.65,357.85,356.65,356.65,0.39%
"May 06, 1991",355.25,355.6,355.25,355.25,0.40%
"May 03, 1991",353.85,357.25,353.85,353.85,-0.35%
"May 02, 1991",355.1,356.45,355.1,355.1,-0.25%
"May 01, 1991",356,358.55,356,356,-0.17%
"Apr 30, 1991",356.6,359.45,356.6,356.6,1.23%
"Apr 29, 1991",352.25,354.35,352.25,352.25,-0.45%
"Apr 26, 1991",353.85,355,353.85,353.85,-0.03%
"Apr 25, 1991",353.95,357,353.95,353.95,-0.56%
"Apr 24, 1991",355.95,357.25,355.95,355.95,-0.18%
"Apr 23, 1991",356.6,357.95,356.6,356.6,-0.18%
"Apr 22, 1991",357.25,357.95,357.25,357.25,0.17%
"Apr 19, 1991",356.65,357.65,356.65,356.65,-0.27%
"Apr 18, 1991",357.6,362,357.6,357.6,-0.93%
"Apr 17, 1991",360.95,362.25,360.95,360.95,0.24%
"Apr 16, 1991",360.1,361.85,360.1,360.1,-0.12%
"Apr 15, 1991",360.55,362.25,360.55,360.55,0.17%
"Apr 12, 1991",359.95,362.85,359.95,359.95,-0.58%
"Apr 11, 1991",362.05,363,362.05,362.05,-0.39%
"Apr 10, 1991",363.45,364.75,363.45,363.45,-0.19%
"Apr 09, 1991",364.15,365.45,364.15,364.15,0.91%
"Apr 08, 1991",360.85,361.75,360.85,360.85,0.50%
"Apr 05, 1991",359.05,360.05,359.05,359.05,0.15%
"Apr 04, 1991",358.5,359.9,358.5,358.5,-0.25%
"Apr 03, 1991",359.4,360.05,359.4,359.4,0.55%
"Apr 02, 1991",357.45,359.25,357.45,357.45,-0.43%
"Apr 01, 1991",359,359.25,359,359,0.96%
"Mar 29, 1991",355.6,356.25,355.6,355.6,-0.27%
"Mar 28, 1991",356.55,357.05,356.55,356.55,0.37%
"Mar 27, 1991",355.25,358.05,355.25,355.25,-0.48%
"Mar 26, 1991",356.95,359.15,356.95,356.95,-0.47%
"Mar 25, 1991",358.65,363.05,358.65,358.65,-1.08%
"Mar 22, 1991",362.55,364.25,362.55,362.55,0.14%
"Mar 21, 1991",362.05,364.25,362.05,362.05,-0.11%
"Mar 20, 1991",362.45,365.55,362.45,362.45,-0.25%
"Mar 19, 1991",363.35,366.35,363.35,363.35,0.28%
"Mar 18, 1991",362.35,366.55,362.35,362.35,-0.58%
"Mar 15, 1991",364.45,367,364.45,364.45,-0.14%
"Mar 14, 1991",364.95,367.25,364.95,364.95,-0.52%
"Mar 13, 1991",366.85,367.95,366.85,366.85,0.53%
"Mar 12, 1991",364.9,365.95,364.9,364.9,-0.05%
"Mar 11, 1991",365.1,370.4,365.1,365.1,-1.06%
"Mar 08, 1991",369,371.15,369,369,0.56%
"Mar 07, 1991",366.95,367.95,366.95,366.95,0.12%
"Mar 06, 1991",366.5,369.85,366.5,366.5,0.69%
"Mar 05, 1991",364,367.85,364,364,-0.83%
"Mar 04, 1991",367.05,368.25,367.05,367.05,0.05%
"Mar 01, 1991",366.85,368.45,366.85,366.85,0.19%
"Feb 28, 1991",366.15,368.35,366.15,366.15,1.40%
"Feb 27, 1991",361.1,362.15,361.1,361.1,0.80%
"Feb 26, 1991",358.25,361.05,358.25,358.25,-0.28%
"Feb 25, 1991",359.25,359.55,359.25,359.25,0.63%
"Feb 22, 1991",357,361.55,357,357,-1.26%
"Feb 21, 1991",361.55,364.75,361.55,361.55,-0.65%
"Feb 20, 1991",363.9,365.55,363.9,363.9,0.07%
"Feb 19, 1991",363.65,365.15,363.65,363.65,-0.08%
"Feb 18, 1991",363.95,365,363.95,363.95,0.05%
"Feb 15, 1991",363.75,368.25,363.75,363.75,-1.14%
"Feb 14, 1991",367.95,369.35,367.95,367.95,0.25%
"Feb 13, 1991",367.05,368.25,367.05,367.05,0.01%
"Feb 12, 1991",367,370.45,367,367,0.20%
"Feb 11, 1991",366.25,369.6,366.25,366.25,-0.89%
"Feb 08, 1991",369.55,371.05,369.55,369.55,0.63%
"Feb 07, 1991",367.25,369.65,367.25,367.25,1.35%
"Feb 06, 1991",362.35,365.65,362.35,362.35,-0.96%
"Feb 05, 1991",365.85,368.95,365.85,365.85,-0.68%
"Feb 04, 1991",368.35,371.15,368.35,368.35,0.77%
"Feb 01, 1991",365.55,369.75,365.55,365.55,-0.22%
"Jan 31, 1991",366.35,370.65,366.35,366.35,-0.43%
"Jan 30, 1991",367.95,376.45,367.95,367.95,-2.23%
"Jan 29, 1991",376.35,378.15,376.35,376.35,-0.07%
"Jan 28, 1991",376.6,378.35,376.6,376.6,0.20%
"Jan 25, 1991",375.85,377.35,375.85,375.85,0.79%
"Jan 24, 1991",372.9,378.4,372.9,372.9,-1.41%
"Jan 23, 1991",378.25,382.55,378.25,378.25,-0.66%
"Jan 22, 1991",380.75,381.95,380.75,380.75,0.37%
"Jan 21, 1991",379.35,380.25,379.35,379.35,1.40%
"Jan 18, 1991",374.1,386.5,374.1,374.1,0.03%
"Jan 17, 1991",374,403.2,374,374,-7.28%
"Jan 16, 1991",403.38,405.18,403.38,403.38,1.10%
"Jan 15, 1991",399,401.55,399,399,0.06%
"Jan 14, 1991",398.75,400.45,398.75,398.75,1.85%
"Jan 11, 1991",391.5,394.08,391.5,391.5,0.47%
"Jan 10, 1991",389.65,391.9,389.65,389.65,-0.54%
"Jan 09, 1991",391.75,392.75,391.75,391.75,0.26%
"Jan 08, 1991",390.75,394.35,390.75,390.75,-0.60%
"Jan 07, 1991",393.1,394.65,393.1,393.1,2.02%
"Jan 04, 1991",385.3,388.95,385.3,385.3,-0.37%
"Jan 03, 1991",386.75,389.05,386.75,386.75,-0.49%
"Jan 02, 1991",388.65,393.75,388.65,388.65,-1.11%
"Dec 31, 1990",393,394,393,393,0.00%
"Dec 28, 1990",393,394.05,393,393,2.12%
"Dec 27, 1990",384.85,385.35,384.85,384.85,0.16%
"Dec 26, 1990",384.25,386.25,384.25,384.25,-1.47%
"Dec 25, 1990",390,390.75,390,390,1.69%
"Dec 24, 1990",383.5,385,383.5,383.5,0.54%
"Dec 21, 1990",381.45,384.85,381.45,381.45,-0.57%
"Dec 20, 1990",383.65,388.05,383.65,383.65,-0.16%
"Dec 19, 1990",384.25,385.05,384.25,384.25,2.17%
"Dec 18, 1990",376.1,378.45,376.1,376.1,-0.17%
"Dec 17, 1990",376.75,377.95,376.75,376.75,0.19%
"Dec 14, 1990",376.05,376.85,376.05,376.05,0.74%
"Dec 13, 1990",373.3,374.05,373.3,373.3,0.42%
"Dec 12, 1990",371.75,373.5,371.75,371.75,-0.13%
"Dec 11, 1990",372.25,375.05,372.25,372.25,-0.27%
"Dec 10, 1990",373.25,375.45,373.25,373.25,1.00%
"Dec 07, 1990",369.55,372.6,369.55,369.55,-0.48%
"Dec 06, 1990",371.35,374.45,371.35,371.35,-0.50%
"Dec 05, 1990",373.2,378.95,373.2,373.2,-0.76%
"Dec 04, 1990",376.05,380.95,376.05,376.05,0.13%
"Dec 03, 1990",375.55,382.65,375.55,375.55,-1.75%
"Nov 30, 1990",382.25,389.35,382.25,382.25,-1.32%
"Nov 29, 1990",387.35,389.75,387.35,387.35,0.62%
"Nov 28, 1990",384.95,387.85,384.95,384.95,-0.05%
"Nov 27, 1990",385.15,386.65,385.15,385.15,-0.34%
"Nov 26, 1990",386.45,388.45,386.45,386.45,0.60%
"Nov 23, 1990",384.15,384.85,384.15,384.15,1.03%
"Nov 22, 1990",380.25,381.25,380.25,380.25,0.24%
"Nov 21, 1990",379.35,381.25,379.35,379.35,0.42%
"Nov 20, 1990",377.75,382.05,377.75,377.75,-1.05%
"Nov 19, 1990",381.75,383.4,381.75,381.75,0.69%
"Nov 16, 1990",379.15,380.7,379.15,379.15,0.03%
"Nov 15, 1990",379.05,380.05,379.05,379.05,0.42%
"Nov 14, 1990",377.45,385.85,377.45,377.45,-2.02%
"Nov 13, 1990",385.25,386.15,385.25,385.25,0.96%
"Nov 12, 1990",381.6,385,381.6,381.6,-0.79%
"Nov 09, 1990",384.65,388.8,384.65,384.65,-0.67%
"Nov 08, 1990",387.25,388,387.25,387.25,0.17%
"Nov 07, 1990",386.6,389.55,386.6,386.6,0.32%
"Nov 06, 1990",385.35,386.25,385.35,385.35,1.69%
"Nov 05, 1990",378.95,388.05,378.95,378.95,0.65%
"Nov 02, 1990",376.5,381.75,376.5,376.5,-1.32%
"Nov 01, 1990",381.55,383.85,381.55,381.55,0.36%
