,Date,Bonds_10year,BON_Returns_Rolling_Std
4596,1998-05-21,0.7321428571428701,0.8179154408269689
4597,1998-05-22,-0.28363765289842746,0.8026472075476725
4598,1998-05-26,-0.8888888888888835,0.8119623497373638
4599,1998-05-27,-0.5201793721973047,0.8081653001285953
4600,1998-05-28,0.4507753335737386,0.8088898488491001
4601,1998-05-29,-0.44875246813856906,0.810912756924177
4602,1998-06-01,-0.4507753335737497,0.812624740896483
4603,1998-06-02,0.5252671617460569,0.8155587707776861
4604,1998-06-03,0.14414414414414267,0.8158160202858479
4605,1998-06-04,0.44980208708169656,0.8182677710527232
4606,1998-06-05,-0.21493820526599092,0.8026118774355374
4607,1998-06-08,0.07180039490217728,0.797730069228906
4608,1998-06-09,0.0,0.7969994269449775
4609,1998-06-10,-1.3273542600896862,0.8123410586822409
4610,1998-06-11,-1.2724959098345812,0.8247708552335489
4611,1998-06-12,-0.3866691217087048,0.8143103424538595
4612,1998-06-15,-0.7393715341959317,0.8081834714423092
4613,1998-06-16,1.1359404096834336,0.7918811890977434
4614,1998-06-17,1.8044559013073116,0.825344908991744
4615,1998-06-18,-0.6691987701211821,0.8292009788675959
4616,1998-06-19,-0.6008739985433387,0.8209870260707685
4617,1998-06-22,-0.1465469866275826,0.8209774219741682
4618,1998-06-23,-0.2384883507613233,0.7965682158180375
4619,1998-06-24,0.2390584773813931,0.7942915309020143
4620,1998-06-25,0.1467620620069665,0.7934582020330668
4621,1998-06-26,-0.3114123465836172,0.792968279574637
4622,1998-06-29,0.3123851525174359,0.7944192248575828
4623,1998-06-30,-0.4579593332111998,0.7844175832714516
4624,1998-07-01,-0.14722119985277615,0.7771177686684566
4625,1998-07-02,-0.460744563214166,0.7785932655703649
4626,1998-07-06,-0.3703017959637012,0.7791815031563654
4627,1998-07-07,0.4460137520906793,0.7820231183776968
4628,1998-07-08,0.29602220166513593,0.6971082864194351
4629,1998-07-09,-0.5165098690278591,0.6986259884334313
4630,1998-07-10,0.22251066196923294,0.6997947977368109
4631,1998-07-13,0.8325624421831712,0.6416472752832787
4632,1998-07-14,0.4403669724770687,0.6453608248515792
4633,1998-07-15,-0.0730727073438131,0.6452987971924459
4634,1998-07-16,0.3107861060329231,0.6419043782046466
4635,1998-07-17,0.2186987424822151,0.6408850679345407
4636,1998-07-20,-0.6001091107474044,0.6454307997140121
4637,1998-07-21,-0.5305525064032146,0.6397107299258052
4638,1998-07-22,0.14713996689350586,0.6102465804506019
4639,1998-07-23,-0.2938475665748341,0.5818768211056422
4640,1998-07-24,0.221035181433038,0.5821153138439984
4641,1998-07-27,0.22054769343871072,0.5836062768830623
4642,1998-07-28,0.4584632312488512,0.5881403780257494
4643,1998-07-29,0.6024096385542244,0.5878449597158586
4644,1998-07-30,-0.3810560696788201,0.5876557607516906
4645,1998-07-31,0.0728597449908941,0.5775357981505249
4646,1998-08-03,-0.8918820531488847,0.5790860048204884
4647,1998-08-04,-0.31221303948577583,0.5793161505345319
4648,1998-08-05,-0.14738393515106862,0.5672817402295097
4649,1998-08-06,0.22140221402215945,0.5645538957449613
4650,1998-08-07,-0.8284241531664405,0.5708110021482774
4651,1998-08-10,0.22275849266755188,0.5695092741988771
4652,1998-08-11,-0.6853120948323799,0.5738093954246021
4653,1998-08-12,0.46624393882879206,0.5726470087549049
4654,1998-08-13,0.6868386857248998,0.5816291739765916
4655,1998-08-14,-0.7005899705014751,0.5843172577403528
4656,1998-08-17,0.0742666171555717,0.5842861612998652
4657,1998-08-18,0.24118738404452775,0.5855813975863392
4658,1998-08-19,0.1480658893207476,0.5862700412680125
4659,1998-08-20,-0.6837922749953762,0.5644937887573586
4660,1998-08-21,-1.0792705619650178,0.5565250663314868
4661,1998-08-24,-0.5455229495861524,0.5589850459339146
4662,1998-08-25,-0.926801588802717,0.5643430850413622
4663,1998-08-26,-0.9163802978235936,0.5509353037729712
4664,1998-08-27,-1.714836223506755,0.5284099764303565
4665,1998-08-28,-0.41168398353264013,0.5245831576428439
4666,1998-08-31,-0.9448818897637824,0.5327495511565914
4667,1998-09-01,0.07949125596182771,0.5338358283845979
4668,1998-09-02,0.794281175536149,0.5503375980312051
4669,1998-09-03,-1.1032308904649346,0.5642227516775138
4670,1998-09-04,-0.41832669322708893,0.5635497594102107
4671,1998-09-08,0.6401280256051134,0.5747810288493811
4672,1998-09-09,-1.90816935002982,0.6217725380135569
4673,1998-09-10,-3.991894630192483,0.8207460609765643
4674,1998-09-11,1.815111861544949,0.8720694023083011
4675,1998-09-14,0.4767827529021718,0.8770966339389596
4676,1998-09-15,0.5776769135547699,0.883833772714188
4677,1998-09-16,-0.4923076923076919,0.8799321996134813
4678,1998-09-17,-1.7109874252731472,0.9017809142256952
4679,1998-09-18,-1.8875838926174504,0.9303702223904751
4680,1998-09-21,-0.42753313381785896,0.9277462903033534
4681,1998-09-22,1.1807642765135242,0.9376202141081335
4682,1998-09-23,-1.1669849352853756,0.9397668684996745
4683,1998-09-24,-1.094890510948909,0.9454262421213104
4684,1998-09-25,-0.6728890818320066,0.9418697805024653
4685,1998-09-28,0.24038461538462566,0.9421457441003964
4686,1998-09-29,-0.5014170481796311,0.9417306619443966
4687,1998-09-30,-3.3742331288343586,1.0338699170564654
4688,1998-10-01,-2.403628117913825,1.0680573383822256
