,Date,XAU_USD,GOL_Returns_Rolling_Std
367,1981-05-27,0.0535905680600246,1.6514413422305945
368,1981-05-28,2.6245313336904053,1.692567091569191
369,1981-05-29,0.05219206680584509,1.6800758857674223
370,1981-06-01,0.8346374543557689,1.6630621586221088
371,1981-06-02,-1.91412312467667,1.6529957665221313
372,1981-06-03,0.3164556962025333,1.6438909058082158
373,1981-06-04,-2.733964248159837,1.645894169853322
374,1981-06-05,-0.540540540540535,1.6461010101938507
375,1981-06-08,2.9347826086956634,1.6831796858627313
376,1981-06-09,-2.7455121436114056,1.692508346417902
377,1981-06-10,1.0314875135722046,1.7010432127459472
378,1981-06-11,-0.21493820526599092,1.6921056198869613
379,1981-06-12,1.6693591814755049,1.7085034160779025
380,1981-06-15,-0.05296610169491789,1.6776757562093332
381,1981-06-16,-2.1727609962904126,1.6284113414039614
382,1981-06-17,0.054171180931739116,1.6234013790459667
383,1981-06-18,-0.5955603681645938,1.6193411279265473
384,1981-06-19,-0.16339869281045696,1.600241844006042
385,1981-06-22,0.8183306055646433,1.504913826753654
386,1981-06-23,0.9740259740259828,1.4847125648951092
387,1981-06-24,-0.9646302250803872,1.4779933274872807
388,1981-06-25,-3.354978354978355,1.5364245985771212
389,1981-06-26,-1.0078387458006708,1.5411087198477027
390,1981-06-29,-2.9977375565610864,1.5868469028935155
391,1981-06-30,-0.641399416909616,1.5808569627769622
392,1981-07-01,-0.9389671361502372,1.4511187412934647
393,1981-07-02,-1.7772511848341277,1.432720706935221
394,1981-07-03,0.0,1.4161030229542884
395,1981-07-06,-2.593486127864897,1.424243074234444
396,1981-07-07,0.3095975232198178,1.4266908229789423
397,1981-07-08,-1.790123456790127,1.43705767624713
398,1981-07-09,2.1370207416719023,1.464597850121096
399,1981-07-10,2.5230769230769168,1.508381981502814
400,1981-07-13,-0.8403361344537785,1.5044873750420376
401,1981-07-14,-2.6029055690072638,1.5356825379996712
402,1981-07-15,2.4860161591050423,1.5719495029146375
403,1981-07-16,1.455427531837472,1.5889551551352525
404,1981-07-17,-0.7770472205618661,1.5659119681827587
