,Date,NASDAQ_100,NAS_Returns_Rolling_Std
131,1980-07-07,1.7156773082513066,0.49251839979562545
132,1980-07-08,-0.03055857634424175,0.4786136458070535
133,1980-07-09,0.3117703837660857,0.4783840789950753
134,1980-07-10,-0.15235541842538725,0.4820385220808441
135,1980-07-11,0.5981512597204919,0.4832239447397075
136,1980-07-14,1.0314263607572816,0.48661009256338317
137,1980-07-15,0.31827947830220804,0.4865694870624229
138,1980-07-16,0.029932953667777262,0.48767696224464724
139,1980-07-17,0.9395523301177988,0.48987677108996774
140,1980-07-18,0.7825973887780613,0.4862213258726475
141,1980-07-21,0.2882469472249349,0.4794845099250981
142,1980-07-22,-0.4047413281262791,0.4864215541453536
143,1980-07-23,0.017677131301852,0.48505534673401457
144,1980-07-24,0.05888057700997872,0.4822678771830931
145,1980-07-25,-0.17066443232890416,0.4749374906775401
146,1980-07-28,0.2299115654686101,0.47230192660078785
147,1980-07-29,0.6116891986427619,0.47407495646053227
148,1980-07-30,0.7424319039218029,0.47606332686884584
149,1980-07-31,-0.3017489664974282,0.4782925878439528
150,1980-08-01,0.3957901215969839,0.4742280314845776
151,1980-08-04,-0.3478497203359687,0.477985575966758
152,1980-08-05,0.3665163788848513,0.466502589471163
153,1980-08-06,0.5390638641533885,0.4675209617402557
154,1980-08-07,1.032002323989656,0.47894256592537526
155,1980-08-08,0.3652134111728822,0.4679635461760352
156,1980-08-11,0.6993381652451003,0.47088595033115166
157,1980-08-12,-0.2766676061393136,0.4730724285961037
158,1980-08-13,0.22648002000000836,0.46795895501365053
159,1980-08-14,0.9829346744337552,0.47108122118308027
160,1980-08-15,0.6321347234318209,0.4706881450218291
161,1980-08-18,-1.473119136545209,0.5357391712741456
162,1980-08-19,-0.5416418262908507,0.548708394093635
163,1980-08-20,0.7941876605070729,0.5494792331009808
164,1980-08-21,1.2550715262579004,0.5635289708347372
165,1980-08-22,0.9949380024470322,0.5709409336271167
166,1980-08-25,-0.06604017720484022,0.5686451321599638
167,1980-08-26,0.4460827134477041,0.5684801917069904
168,1980-08-27,-0.13158890362184872,0.5712609894801458
169,1980-08-28,-0.6368317530661027,0.5860266970438972
170,1980-08-29,0.2928332976177339,0.5800876455309038
171,1980-09-02,0.4517364378198163,0.5770383443608362
172,1980-09-03,1.2010546495789145,0.5907094849548958
173,1980-09-04,0.2817991669744613,0.5905579567056972
174,1980-09-05,0.3026198275716929,0.5882401298612494
175,1980-09-08,-0.6249684789345067,0.6027731465058943
176,1980-09-09,0.2114388757620711,0.6023145567643616
177,1980-09-10,0.7952835056326268,0.5815276325771702
178,1980-09-11,0.9929719391656099,0.5887584752320109
179,1980-09-12,0.7546757917798574,0.5901492040741827
180,1980-09-15,0.005271653072336235,0.583086123322477
181,1980-09-16,0.9072219190299656,0.5544014300834129
182,1980-09-17,1.3799587201919206,0.5720860217163317
183,1980-09-18,-0.17530085344625854,0.5767526759377254
184,1980-09-19,0.888384376383522,0.5776567685987782
185,1980-09-22,0.31229201543754304,0.576603191268524
186,1980-09-23,-0.4542201648032984,0.5789475864281425
187,1980-09-24,0.06664444911594902,0.5800415311386959
188,1980-09-25,-0.5789476588412334,0.5923743996575638
189,1980-09-26,-1.6902854672978251,0.6486206163334273
190,1980-09-29,-2.6104790562357043,0.7596152344383357
191,1980-09-30,1.0603380559899291,0.7696267496512463
192,1980-10-01,0.9906263578671082,0.7726841073447365
193,1980-10-02,0.6275725299961232,0.774171480190699
194,1980-10-03,1.3730910473569669,0.7901692392205606
195,1980-10-06,1.333816932930354,0.8018927558754866
196,1980-10-07,0.08163002095886718,0.8024036398400647
197,1980-10-08,0.5148570170245836,0.8017272336092468
198,1980-10-09,0.17750583853606286,0.799165659190957
199,1980-10-10,0.1316225390149306,0.79510628122881
200,1980-10-13,0.5460347025746604,0.7958165706597485
201,1980-10-14,0.07543068525748264,0.7911506802251134
202,1980-10-15,0.20600391506373492,0.791186894018248
203,1980-10-16,-0.7421130481612193,0.803715483200052
204,1980-10-17,-0.3586723974539852,0.8007864988476475
205,1980-10-20,-0.04563526552334718,0.8015825641714905
206,1980-10-21,-0.349980735987232,0.8028258882019237
207,1980-10-22,0.7329669900703939,0.8030130252545216
208,1980-10-23,-1.0560869446009091,0.8233854975420217
209,1980-10-24,0.183851694845516,0.815702998783217
210,1980-10-27,-0.9277626642989478,0.8281565868443407
211,1980-10-28,-0.3035816731593033,0.7970761323413897
212,1980-10-29,0.3767599188883031,0.790627313285539
213,1980-10-30,-1.0180523158503707,0.8042484753922651
214,1980-10-31,0.14025453587487302,0.7886752714842296
215,1980-11-03,0.19192603066668926,0.7790556694061315
216,1980-11-05,1.4910717522466088,0.802035041157233
217,1980-11-06,-1.0559567467018027,0.8189165060962494
218,1980-11-07,-0.23201277776815354,0.8196849073107133
219,1980-11-10,-0.21186967629243106,0.8138131268486379
220,1980-11-11,0.9943024030770742,0.8226256049984032
221,1980-11-12,1.41523686975209,0.8409920578961645
222,1980-11-13,1.248862884259605,0.8422189616439631
223,1980-11-14,0.7540549313358236,0.8461699959773454
224,1980-11-17,-0.08425803142987354,0.8467625146124204
225,1980-11-18,1.0764418091461447,0.8483965600888093
226,1980-11-19,0.6183789904392167,0.8504299850826966
227,1980-11-20,0.7218788270046073,0.8494635688667449
228,1980-11-21,-0.2082290556900679,0.8438217696208266
229,1980-11-24,-0.8977560717994271,0.8533801968732493
230,1980-11-25,0.58270639221083,0.8552527626977409
231,1980-11-26,0.8032685691394148,0.8535338145295789
232,1980-11-28,0.526415536814584,0.8370522392390641
233,1980-12-01,-1.5565650220484617,0.8699795209509865
234,1980-12-02,-0.5856214809307203,0.8682875099861237
235,1980-12-03,0.5841573605168904,0.8705705017803992
236,1980-12-04,0.6295793254147197,0.8701549800547905
237,1980-12-05,-1.5374159606439064,0.9009923420428243
238,1980-12-08,-3.521824873966617,1.0317381585143788
239,1980-12-09,-0.40842804943145294,1.0038216176572774
240,1980-12-10,-0.7638309050760461,0.9356085398474104
241,1980-12-11,-2.49509347561635,0.9934093509114803
242,1980-12-12,1.3086098013245009,1.000770654713257
243,1980-12-15,1.4642835400884735,1.01795545595537
244,1980-12-16,-1.1029785361719613,1.011914530770944
245,1980-12-17,1.1152798333520897,1.0064443626330428
246,1980-12-18,1.025662797120663,1.017100408355335
247,1980-12-19,0.9693429153957211,1.023772816233616
248,1980-12-22,0.9499211570931808,1.0321063203162428
249,1980-12-23,0.035040794060203766,1.0319988232816155
250,1980-12-24,0.14009706724658064,1.0294183841432178
251,1980-12-26,0.5696012819506491,1.0323494917794895
252,1980-12-29,-0.7154227976720273,1.0373165282231174
253,1980-12-30,0.31025370917243666,1.0324214757515744
254,1980-12-31,0.93783744106124,1.0387108688583528
255,1981-01-02,0.5980068320254439,1.0414054733065754
256,1981-01-05,0.30459100509077075,1.0401411084351622
257,1981-01-06,-0.04897438457142078,1.036029608269332
258,1981-01-07,-3.292988077370917,1.1295779819006606
259,1981-01-08,-0.7398059060611417,1.134419107579179
260,1981-01-09,0.9035708862298986,1.1333011350577753
261,1981-01-12,0.3946159992994636,1.1332810256964787
262,1981-01-13,-0.1965324511536637,1.1328499416420936
263,1981-01-14,0.5200701764190407,1.1243109270018887
264,1981-01-15,0.38678118960437935,1.125150358169387
265,1981-01-16,0.6404798406661083,1.1278595526012685
266,1981-01-19,0.2237343950744597,1.1097637131374092
267,1981-01-20,-1.4187920287846878,1.1183757165727188
268,1981-01-21,-0.3170315000149415,1.1188850346352743
269,1981-01-22,-0.4896769244217669,1.1209150520952413
270,1981-01-23,0.2029266488161152,1.1128303153471297
271,1981-01-26,-0.7037256844121931,1.09932879635394
272,1981-01-27,0.5353530684914842,1.0872081810709788
273,1981-01-28,0.09635967478707208,1.0815536565619546
274,1981-01-29,0.2584030059888498,1.082341159633439
275,1981-01-30,-0.03537851133569303,1.0704735540305736
276,1981-02-02,-2.3861291379215444,1.1153703463519238
277,1981-02-03,0.2434108497262777,1.1100954930393345
278,1981-02-04,0.5218066803245103,1.1137497478095404
279,1981-02-05,0.8839933895875118,1.1164868078812207
280,1981-02-06,0.8049325265399476,1.1195883377984628
281,1981-02-09,-0.4750604051917962,1.1138543859388332
282,1981-02-10,-0.11679074197702423,1.1102498278814759
283,1981-02-11,-0.4524651822948367,1.0916545946025535
284,1981-02-12,-0.6128374507209822,1.0919161101714636
285,1981-02-13,-0.3699717364474053,1.088306406778813
286,1981-02-17,0.04641652507306748,1.0833922080949694
287,1981-02-18,0.38663780568384265,1.065910829964546
288,1981-02-19,-1.0219231966707376,0.9537976927235198
289,1981-02-20,-0.23348136781464746,0.9526928280091094
290,1981-02-23,0.4004394550058743,0.9484654887093339
291,1981-02-24,0.4558189211210762,0.8793942087465597
292,1981-02-25,0.02578271603812521,0.8606795611166851
293,1981-02-26,1.1031496184558565,0.849865816845539
294,1981-02-27,0.9585427788063372,0.8440021147400345
295,1981-03-02,0.5302777771394762,0.8331507923130057
296,1981-03-03,-0.35667236367600275,0.8231499582013108
297,1981-03-04,0.20166069468130488,0.812304175407653
298,1981-03-05,0.15094490566038846,0.8012552370876997
299,1981-03-06,0.42200250557142827,0.8035080557843485
300,1981-03-09,0.12506878845899294,0.8034587246412208
301,1981-03-10,-0.5546117745308776,0.8030148315339164
302,1981-03-11,-0.4371175221680956,0.7990458207625037
303,1981-03-12,1.266650156103144,0.8181778602911197
304,1981-03-13,0.7474958962226053,0.8141839531088055
305,1981-03-16,0.6281861861620053,0.814646172590345
306,1981-03-17,-0.12288635349109177,0.8136504393114219
307,1981-03-18,0.39864067721206986,0.8156319121104563
308,1981-03-19,0.2205867647058879,0.662973973207151
309,1981-03-20,0.8999736008800108,0.6625098797223444
310,1981-03-23,0.6447244389600648,0.6571373116791267
311,1981-03-24,0.03853289756605705,0.6558129335178151
312,1981-03-25,0.7751569683460469,0.6614199048335563
313,1981-03-26,0.105107735942922,0.6588036621871559
314,1981-03-27,-0.33884980832744604,0.6604489656551421
315,1981-03-30,0.06704338440137736,0.6556561857978369
316,1981-03-31,0.5838370784510882,0.65925168049162
317,1981-04-01,0.5519093342057246,0.6255135433717821
318,1981-04-02,0.2933713503051383,0.6226576150586439
319,1981-04-03,0.32552697547325593,0.6165469554089325
320,1981-04-06,-0.6489489955029071,0.6268419323418977
321,1981-04-07,0.2319264404425425,0.6150992467250668
322,1981-04-08,0.4911258143918795,0.6145731776114665
323,1981-04-09,0.5216170039245904,0.6166918433664431
324,1981-04-10,0.5796783585680254,0.6193745784766418
325,1981-04-13,-0.3811257368661503,0.6236226653733407
326,1981-04-14,-0.4385774232391393,0.5120273479783675
327,1981-04-15,0.7451131765551899,0.5177510249425269
328,1981-04-16,0.7721662623902947,0.522006906992516
329,1981-04-20,0.4200535469906175,0.5139603895956532
330,1981-04-21,-0.376928057316539,0.5130846416457375
331,1981-04-22,0.2122484236099842,0.5042100444889508
332,1981-04-23,0.38215479182139855,0.5028026648355532
333,1981-04-24,0.7063544499338772,0.4984610633965094
334,1981-04-27,0.1457492270518168,0.4835931621539354
335,1981-04-28,-1.0232854051463236,0.5087374396898404
336,1981-04-29,-0.6478904413938724,0.5231918773755373
337,1981-04-30,0.24049764017899375,0.5226422322685478
338,1981-05-01,-0.02768847403133989,0.4926453924157952
339,1981-05-04,-1.5506673936435122,0.5501084201675646
340,1981-05-05,-0.8297412065995324,0.5685838857108086
341,1981-05-06,0.2032583284813372,0.5672461952143787
342,1981-05-07,0.7925313858388794,0.573333905336167
343,1981-05-08,0.5522755676818036,0.5606787177694038
344,1981-05-11,-0.9541998874362134,0.5718900258030766
345,1981-05-12,0.1550834206757168,0.5691958757656734
346,1981-05-13,0.30968656882710555,0.5651596590937413
347,1981-05-14,0.6548760438529033,0.5695974622511624
348,1981-05-15,0.618088132385064,0.5732557457693604
349,1981-05-18,0.19860838295246985,0.5721203442959055
350,1981-05-19,-0.3779879194432678,0.5772452748425878
351,1981-05-20,0.6986905584557057,0.5729810949464746
352,1981-05-21,0.3308371931526777,0.5663432097859079
353,1981-05-22,0.4030180791476656,0.5458154222035926
354,1981-05-26,0.4607074845724979,0.5412018275661357
355,1981-05-27,0.8763135471232975,0.5465736170767853
356,1981-05-28,0.5131205879562506,0.5468345671018049
357,1981-05-29,0.07165062085574547,0.5462493484661157
358,1981-06-01,-0.20136796795376946,0.5489246028150436
359,1981-06-02,-1.5379822161603165,0.5900002459259188
360,1981-06-03,-0.3187745401662001,0.588469796471599
361,1981-06-04,0.3609091340897708,0.5894641934703777
362,1981-06-05,0.7374408465134819,0.5886242975578967
363,1981-06-08,-0.2078657902232384,0.590373287632572
364,1981-06-09,-0.37583817018360666,0.5909661248465279
365,1981-06-10,0.17726421929147307,0.591022758629105
366,1981-06-11,0.8802187172473275,0.5973411840837326
367,1981-06-12,0.18889943669875287,0.5941112136620856
368,1981-06-15,0.08978811478244086,0.5935054883913758
369,1981-06-16,-1.0674582549685565,0.6151448821189861
370,1981-06-17,0.013600054278706251,0.6063018951845173
371,1981-06-18,-0.8612456331932083,0.6205616942115527
372,1981-06-19,0.38863836715070654,0.6192984835409158
373,1981-06-22,-0.4372344729207001,0.619698712121341
374,1981-06-23,0.2881930387504061,0.6159283704167221
375,1981-06-24,-0.20982165232534825,0.6140146883637579
376,1981-06-25,0.24683182800508965,0.6106888292787184
377,1981-06-26,0.20518763581405253,0.6029904216963924
378,1981-06-29,-0.7007617560239154,0.6027584571325543
379,1981-06-30,-1.1318857064802068,0.6212196303301725
380,1981-07-01,-0.519117033603711,0.6232337575986079
381,1981-07-02,-0.8526310196004583,0.633333324928196
382,1981-07-06,-1.7387203702247889,0.674260833857164
383,1981-07-07,-0.5212869290878941,0.6673104632429919
384,1981-07-08,0.20672420092120447,0.6678351118800281
385,1981-07-09,0.7628079949836275,0.6654571992543219
386,1981-07-10,0.2428195983565029,0.6615517030131968
387,1981-07-13,0.15199392544862356,0.6608736950685732
388,1981-07-14,-0.4647614508927145,0.663419870390923
389,1981-07-15,0.4573999319277711,0.6314464366275787
390,1981-07-16,0.5596699024790429,0.6256945646640522
391,1981-07-17,0.3490194255444168,0.6269689184198814
392,1981-07-20,-1.6403417381167131,0.6585512603742455
393,1981-07-21,-0.7454470159038995,0.6603276113606804
394,1981-07-22,-0.7462341474958389,0.6552499466074253
395,1981-07-23,0.12126503451173055,0.6550395847357335
396,1981-07-24,0.7703095630965606,0.6635552447320491
397,1981-07-27,0.6826913461538409,0.6641718826902069
398,1981-07-28,-0.243526886099954,0.6575738836948869
399,1981-07-29,0.01914365000921236,0.6565706455270824
400,1981-07-30,0.5168710291965306,0.6602706044520776
401,1981-07-31,0.7617987942760251,0.6617993120872345
402,1981-08-03,-0.5812082270659102,0.6635498003358227
403,1981-08-04,-0.14733745667312448,0.6600651105072887
404,1981-08-05,0.4474287295431534,0.6598445250604171
405,1981-08-06,0.3032739435306464,0.6477025037093799
406,1981-08-07,-0.1464529706283746,0.6417596415928564
407,1981-08-10,-0.2460281025452815,0.6415181788877278
408,1981-08-11,0.39366439752730464,0.6453768808841323
409,1981-08-12,0.1322809102119571,0.6119108827437377
410,1981-08-13,0.1934437394683908,0.6119308583538556
411,1981-08-14,-0.11301845868797455,0.6089617129791512
412,1981-08-17,-1.1644357242229897,0.6169584841826009
413,1981-08-18,-1.2592411521843316,0.638049495114692
414,1981-08-19,0.10144727552889864,0.6378248583635944
415,1981-08-20,0.3619341744911964,0.6400984265728255
416,1981-08-21,-0.5818175670441961,0.6270135794948772
417,1981-08-24,-2.9019153342502273,0.7364137582480664
418,1981-08-25,-1.4843574786899127,0.7569139769162438
419,1981-08-26,0.015167863359133447,0.7480934473802054
420,1981-08-27,-0.5004757140738669,0.7484214362659514
421,1981-08-28,0.3708952210330851,0.7473350626411067
422,1981-08-31,-0.9111632359732224,0.7490270082213332
423,1981-09-01,-0.2962973180076656,0.748482927099498
424,1981-09-02,0.11272275567681955,0.7464423202912767
425,1981-09-03,-1.7401064626649587,0.776481966398854
426,1981-09-04,-1.2292306570855005,0.7849168955264602
427,1981-09-08,-2.55234502577798,0.8442376605848918
428,1981-09-09,-0.010817144194585905,0.8439009996470125
429,1981-09-10,1.504572679448546,0.8745037562728678
430,1981-09-11,1.2050093115701044,0.8983868023792994
431,1981-09-14,-0.10010168168276268,0.8942335116061398
432,1981-09-15,-0.031640650554798366,0.8675054419419546
433,1981-09-16,-0.9179104338247536,0.8723747450892431
434,1981-09-17,-1.1234159947614009,0.8799594531827865
435,1981-09-18,-0.7754040954831343,0.871502350531956
436,1981-09-21,0.07597546912736508,0.8698650574185478
437,1981-09-22,-0.62361530017645,0.8692664230168162
438,1981-09-23,-1.7843446956331106,0.894758344314492
439,1981-09-24,0.22223122889517555,0.8912918723790275
440,1981-09-25,-2.921450207447473,0.955795542363211
441,1981-09-28,-0.05139104760708557,0.951253571898763
442,1981-09-29,1.9882283150787217,0.9911195706439149
443,1981-09-30,0.8514951781831703,1.0025514660114831
444,1981-10-01,0.588789093977593,1.007663719986987
445,1981-10-02,1.8112535603568067,1.0480413425121282
446,1981-10-05,0.8352817930054268,1.0493339599323728
447,1981-10-06,-0.021520627797966263,1.0416843041541637
448,1981-10-07,1.5656125669987864,1.072280334096246
449,1981-10-08,1.1812670896348407,1.0895124214486909
450,1981-10-09,0.1361232431842163,1.0859131607262917
451,1981-10-12,0.005225597213875943,1.0777462154806174
452,1981-10-13,0.3345875174330049,1.0788521392621464
453,1981-10-14,-1.297418208601686,1.0903844459141498
454,1981-10-15,0.22172465582048773,1.0881102252178183
455,1981-10-16,0.20542480256755533,1.0872642234263272
456,1981-10-19,-0.24705686903235824,1.0872421629562383
457,1981-10-20,0.7693481420804504,1.09599227999703
458,1981-10-21,0.6013747968702576,1.098636843942243
459,1981-10-22,0.025983989344413597,1.098113111273272
460,1981-10-23,-0.270222428371647,1.0967908386653993
461,1981-10-26,-0.4689745095310505,1.0973937681981705
462,1981-10-27,0.8376556420516046,1.0981414791994268
463,1981-10-28,0.5918690587618958,1.0916292533941008
464,1981-10-29,-0.3458054193548388,1.0915562614248024
465,1981-10-30,1.1187088137693202,1.1037711152797787
466,1981-11-02,1.0294995638829183,1.1134993636731223
467,1981-11-03,0.7756648922687015,1.0430685358419645
468,1981-11-04,0.4779137764257646,1.0233643888725885
469,1981-11-05,0.14520002293496592,1.0235046822581972
470,1981-11-06,-0.02499899960005658,1.0207052538796881
471,1981-11-09,-0.025005250662579748,1.019596327481212
472,1981-11-10,-0.01000600250106176,1.0105634269743626
473,1981-11-11,0.07504202326289455,1.0093528335618234
474,1981-11-12,0.4698835220712239,1.0110362776720991
475,1981-11-13,-0.4129563557152882,0.9797068681233103
476,1981-11-16,-1.4988009292805526,0.9878124290610095
477,1981-11-17,0.2637395970026324,0.9118664296616392
478,1981-11-18,-0.04046287071650667,0.9119754878164922
479,1981-11-19,-0.14169989448279408,0.8911266990948175
480,1981-11-20,0.6486919494179899,0.8805285999739136
481,1981-11-23,-0.2970850866943042,0.8818562353262724
482,1981-11-24,0.5201747517846078,0.883747994501351
483,1981-11-25,0.4873402502581614,0.8729463146490898
484,1981-11-27,0.5049792636612871,0.8554456569488709
485,1981-11-30,0.17410754802291706,0.8446791261384784
486,1981-12-01,-0.11917862936827728,0.8456253938540044
487,1981-12-02,-0.3878083729973558,0.8417162658550323
488,1981-12-03,-0.22461292065047989,0.7949599494935999
489,1981-12-04,0.4902506400275453,0.7959254059286354
490,1981-12-07,-0.5824362658692683,0.6656907547021
491,1981-12-08,-0.7911481371086215,0.6809193894016387
492,1981-12-09,0.08074900114194428,0.6333467034855426
493,1981-12-10,0.31771900864407954,0.6268186222037683
494,1981-12-11,-0.14075960326522807,0.6261144176993808
495,1981-12-14,-1.49516764747869,0.6256811971163889
496,1981-12-15,-0.2606398554774736,0.6193102452207602
497,1981-12-16,-0.0358721042043153,0.6193705850414665
498,1981-12-17,0.3126767197227265,0.5830964204652505
499,1981-12-18,0.6693909147070798,0.5675397838386491
500,1981-12-21,-0.3248566145083176,0.5700738848329141
501,1981-12-22,-0.3717451843903152,0.5732194365431296
502,1981-12-23,-0.09711817673848656,0.572044709783611
503,1981-12-24,0.12790995335754118,0.5386765020174437
504,1981-12-28,-0.2861512563027801,0.5404765284528662
505,1981-12-29,-0.630314136672705,0.5486356382376941
506,1981-12-30,0.3867773629667948,0.5491970137625845
507,1981-12-31,0.6061810211408281,0.5453208992604662
508,1982-01-04,-0.15829095503043789,0.5401785602049509
509,1982-01-05,-1.6365759813664171,0.5895875788815469
510,1982-01-06,-0.6135329837931414,0.5947828717597374
511,1982-01-07,-0.06800418732945124,0.5911077215643105
512,1982-01-08,0.5392100190721338,0.5839589567359145
513,1982-01-11,-1.6922676122009706,0.6243292754978521
514,1982-01-12,-0.7838961739846995,0.6315995010657477
515,1982-01-13,-0.8488207028521044,0.6178960476033989
516,1982-01-14,0.08614817393308716,0.5968103451080268
517,1982-01-15,0.7692764579551259,0.5966160318636151
518,1982-01-18,-0.05872303859137951,0.5904921088900215
519,1982-01-19,-0.5608690565349961,0.5922733554504208
520,1982-01-20,-0.2363574293864024,0.5921770209717558
521,1982-01-21,0.3661388091420471,0.5963769603115257
522,1982-01-22,-0.30578970941382844,0.5965464215079296
523,1982-01-25,-1.2430705349720683,0.615488015395747
524,1982-01-26,-0.05993896992285696,0.6087624791832303
525,1982-01-27,0.08723788043754066,0.6089839278884087
