Date,NASDAQ_100
1980-10-07,0.08163002095886718
1980-10-08,0.5148570170245836
1980-10-09,0.17750583853606283
1980-10-10,0.1316225390149306
1980-10-13,0.5460347025746604
1980-10-14,0.07543068525748264
1980-10-15,0.20600391506373494
1980-10-16,-0.7421130481612193
1980-10-17,-0.35867239745398516
1980-10-20,-0.04563526552334718
1980-10-21,-0.349980735987232
1980-10-22,0.7329669900703939
1980-10-23,-1.0560869446009091
1980-10-24,0.183851694845516
1980-10-27,-0.9277626642989478
1980-10-28,-0.3035816731593033
1980-10-29,0.37675991888830307
1980-10-30,-1.0180523158503707
1980-10-31,0.14025453587487302
1980-11-03,0.19192603066668923
1980-11-05,1.4910717522466088
1980-11-06,-1.0559567467018027
1980-11-07,-0.23201277776815354
1980-11-10,-0.21186967629243103
1980-11-11,0.9943024030770742
1980-11-12,1.41523686975209
1980-11-13,1.248862884259605
1980-11-14,0.7540549313358236
1980-11-17,-0.08425803142987354
1980-11-18,1.0764418091461447
1980-11-19,0.6183789904392167
1980-11-20,0.7218788270046073
1980-11-21,-0.2082290556900679
1980-11-24,-0.8977560717994271
1980-11-25,0.58270639221083
1980-11-26,0.8032685691394148
1980-11-28,0.526415536814584
1980-12-01,-1.5565650220484617
1980-12-02,-0.5856214809307203
1980-12-03,0.5841573605168904
1980-12-04,0.6295793254147197
1980-12-05,-1.5374159606439064
1980-12-08,-3.521824873966617
1980-12-09,-0.40842804943145294
1980-12-10,-0.7638309050760461
1980-12-11,-2.49509347561635
1980-12-12,1.3086098013245007
1980-12-15,1.4642835400884735
1980-12-16,-1.1029785361719613
1980-12-17,1.1152798333520897
1980-12-18,1.0256627971206633
1980-12-19,0.9693429153957211
1980-12-22,0.9499211570931809
1980-12-23,0.03504079406020377
1980-12-24,0.14009706724658066
1980-12-26,0.5696012819506491
1980-12-29,-0.7154227976720273
1980-12-30,0.31025370917243666
1980-12-31,0.93783744106124
1981-01-02,0.5980068320254439
1981-01-05,0.30459100509077075
1981-01-06,-0.04897438457142078
1981-01-07,-3.2929880773709175
1981-01-08,-0.7398059060611417
1981-01-09,0.9035708862298986
1981-01-12,0.39461599929946356
1981-01-13,-0.1965324511536637
1981-01-14,0.5200701764190407
1981-01-15,0.38678118960437935
1981-01-16,0.6404798406661083
1981-01-19,0.2237343950744597
1981-01-20,-1.4187920287846878
1981-01-21,-0.3170315000149415
1981-01-22,-0.4896769244217669
1981-01-23,0.20292664881611522
1981-01-26,-0.7037256844121931
1981-01-27,0.5353530684914842
1981-01-28,0.09635967478707208
1981-01-29,0.2584030059888498
1981-01-30,-0.03537851133569303
1981-02-02,-2.3861291379215444
1981-02-03,0.2434108497262777
1981-02-04,0.5218066803245103
1981-02-05,0.8839933895875118
1981-02-06,0.8049325265399476
1981-02-09,-0.47506040519179615
1981-02-10,-0.11679074197702422
1981-02-11,-0.4524651822948367
1981-02-12,-0.6128374507209822
1981-02-13,-0.36997173644740533
1981-02-17,0.04641652507306748
1981-02-18,0.38663780568384265
1981-02-19,-1.0219231966707376
1981-02-20,-0.23348136781464746
1981-02-23,0.4004394550058743
1981-02-24,0.45581892112107614
1981-02-25,0.02578271603812521
1981-02-26,1.1031496184558565
1981-02-27,0.9585427788063372
1981-03-02,0.5302777771394762
1981-03-03,-0.35667236367600275
1981-03-04,0.20166069468130488
1981-03-05,0.15094490566038843
1981-03-06,0.42200250557142827
1981-03-09,0.12506878845899294
1981-03-10,-0.5546117745308776
1981-03-11,-0.43711752216809563
1981-03-12,1.266650156103144
1981-03-13,0.7474958962226053
1981-03-16,0.6281861861620053
1981-03-17,-0.12288635349109178
1981-03-18,0.39864067721206986
1981-03-19,0.2205867647058879
1981-03-20,0.8999736008800108
1981-03-23,0.6447244389600648
1981-03-24,0.038532897566057045
1981-03-25,0.7751569683460469
1981-03-26,0.105107735942922
1981-03-27,-0.33884980832744604
1981-03-30,0.06704338440137736
1981-03-31,0.5838370784510882
1981-04-01,0.5519093342057246
1981-04-02,0.2933713503051383
1981-04-03,0.32552697547325593
1981-04-06,-0.6489489955029071
1981-04-07,0.23192644044254251
1981-04-08,0.4911258143918795
1981-04-09,0.5216170039245904
1981-04-10,0.5796783585680254
1981-04-13,-0.38112573686615026
1981-04-14,-0.4385774232391393
1981-04-15,0.7451131765551899
1981-04-16,0.7721662623902947
1981-04-20,0.4200535469906175
1981-04-21,-0.376928057316539
1981-04-22,0.2122484236099842
1981-04-23,0.38215479182139855
1981-04-24,0.706354449933877
1981-04-27,0.1457492270518168
1981-04-28,-1.0232854051463236
1981-04-29,-0.6478904413938724
1981-04-30,0.24049764017899378
1981-05-01,-0.027688474031339894
1981-05-04,-1.5506673936435122
1981-05-05,-0.8297412065995324
1981-05-06,0.20325832848133718
1981-05-07,0.7925313858388794
1981-05-08,0.5522755676818036
1981-05-11,-0.9541998874362134
1981-05-12,0.1550834206757168
1981-05-13,0.30968656882710555
1981-05-14,0.6548760438529033
1981-05-15,0.618088132385064
1981-05-18,0.19860838295246985
1981-05-19,-0.3779879194432678
1981-05-20,0.6986905584557057
1981-05-21,0.3308371931526777
1981-05-22,0.40301807914766563
1981-05-26,0.4607074845724979
1981-05-27,0.8763135471232975
1981-05-28,0.5131205879562506
1981-05-29,0.07165062085574547
1981-06-01,-0.20136796795376943
1981-06-02,-1.5379822161603163
1981-06-03,-0.3187745401662001
1981-06-04,0.36090913408977077
1981-06-05,0.7374408465134819
1981-06-08,-0.20786579022323837
1981-06-09,-0.37583817018360666
1981-06-10,0.17726421929147307
1981-06-11,0.8802187172473275
1981-06-12,0.18889943669875287
1981-06-15,0.08978811478244086
1981-06-16,-1.0674582549685563
1981-06-17,0.013600054278706253
1981-06-18,-0.8612456331932083
1981-06-19,0.38863836715070654
1981-06-22,-0.43723447292070006
1981-06-23,0.28819303875040614
1981-06-24,-0.20982165232534822
1981-06-25,0.24683182800508963
1981-06-26,0.20518763581405253
1981-06-29,-0.7007617560239154
1981-06-30,-1.1318857064802068
1981-07-01,-0.519117033603711
1981-07-02,-0.8526310196004583
1981-07-06,-1.7387203702247889
1981-07-07,-0.5212869290878941
1981-07-08,0.20672420092120447
1981-07-09,0.7628079949836275
1981-07-10,0.2428195983565029
1981-07-13,0.15199392544862356
1981-07-14,-0.4647614508927145
1981-07-15,0.45739993192777106
1981-07-16,0.559669902479043
1981-07-17,0.3490194255444168
1981-07-20,-1.640341738116713
1981-07-21,-0.7454470159038995
1981-07-22,-0.7462341474958389
1981-07-23,0.12126503451173054
1981-07-24,0.7703095630965606
1981-07-27,0.6826913461538409
1981-07-28,-0.243526886099954
1981-07-29,0.019143650009212365
1981-07-30,0.5168710291965306
1981-07-31,0.7617987942760251
1981-08-03,-0.5812082270659102
1981-08-04,-0.14733745667312448
1981-08-05,0.4474287295431534
1981-08-06,0.3032739435306464
1981-08-07,-0.1464529706283746
1981-08-10,-0.2460281025452815
1981-08-11,0.39366439752730464
1981-08-12,0.1322809102119571
1981-08-13,0.19344373946839077
1981-08-14,-0.11301845868797455
1981-08-17,-1.1644357242229897
1981-08-18,-1.2592411521843316
1981-08-19,0.10144727552889865
1981-08-20,0.36193417449119636
1981-08-21,-0.5818175670441961
1981-08-24,-2.901915334250227
1981-08-25,-1.4843574786899127
1981-08-26,0.015167863359133449
1981-08-27,-0.5004757140738669
1981-08-28,0.37089522103308514
1981-08-31,-0.9111632359732225
1981-09-01,-0.29629731800766557
1981-09-02,0.11272275567681955
1981-09-03,-1.7401064626649587
1981-09-04,-1.2292306570855005
1981-09-08,-2.55234502577798
1981-09-09,-0.010817144194585904
1981-09-10,1.504572679448546
1981-09-11,1.2050093115701044
1981-09-14,-0.10010168168276268
1981-09-15,-0.031640650554798366
1981-09-16,-0.9179104338247535
1981-09-17,-1.1234159947614009
1981-09-18,-0.7754040954831343
1981-09-21,0.07597546912736508
1981-09-22,-0.62361530017645
1981-09-23,-1.784344695633111
1981-09-24,0.22223122889517555
1981-09-25,-2.9214502074474735
1981-09-28,-0.05139104760708557
1981-09-29,1.9882283150787217
1981-09-30,0.8514951781831703
1981-10-01,0.588789093977593
1981-10-02,1.811253560356807
1981-10-05,0.8352817930054268
1981-10-06,-0.021520627797966263
1981-10-07,1.5656125669987864
1981-10-08,1.181267089634841
1981-10-09,0.1361232431842163
1981-10-12,0.005225597213875943
1981-10-13,0.33458751743300486
1981-10-14,-1.297418208601686
1981-10-15,0.22172465582048773
1981-10-16,0.20542480256755535
1981-10-19,-0.24705686903235824
1981-10-20,0.7693481420804504
1981-10-21,0.6013747968702576
1981-10-22,0.025983989344413594
1981-10-23,-0.270222428371647
1981-10-26,-0.46897450953105047
1981-10-27,0.8376556420516046
1981-10-28,0.5918690587618958
1981-10-29,-0.3458054193548388
1981-10-30,1.1187088137693202
1981-11-02,1.0294995638829185
1981-11-03,0.7756648922687015
1981-11-04,0.4779137764257646
1981-11-05,0.14520002293496592
1981-11-06,-0.02499899960005658
1981-11-09,-0.025005250662579748
1981-11-10,-0.010006002501061761
1981-11-11,0.07504202326289455
1981-11-12,0.46988352207122386
1981-11-13,-0.4129563557152882
1981-11-16,-1.4988009292805526
1981-11-17,0.2637395970026324
1981-11-18,-0.04046287071650667
1981-11-19,-0.14169989448279408
1981-11-20,0.6486919494179899
1981-11-23,-0.2970850866943042
1981-11-24,0.5201747517846078
1981-11-25,0.4873402502581614
1981-11-27,0.5049792636612871
1981-11-30,0.17410754802291706
1981-12-01,-0.11917862936827728
1981-12-02,-0.3878083729973558
1981-12-03,-0.22461292065047989
1981-12-04,0.49025064002754526
1981-12-07,-0.5824362658692683
1981-12-08,-0.7911481371086215
1981-12-09,0.08074900114194428
1981-12-10,0.31771900864407954
1981-12-11,-0.14075960326522807
1981-12-14,-1.4951676474786901
1981-12-15,-0.2606398554774736
1981-12-16,-0.0358721042043153
1981-12-17,0.3126767197227265
1981-12-18,0.6693909147070798
1981-12-21,-0.3248566145083176
1981-12-22,-0.37174518439031523
1981-12-23,-0.09711817673848655
1981-12-24,0.12790995335754118
1981-12-28,-0.28615125630278015
1981-12-29,-0.630314136672705
1981-12-30,0.38677736296679477
1981-12-31,0.6061810211408281
1982-01-04,-0.15829095503043789
1982-01-05,-1.6365759813664171
1982-01-06,-0.6135329837931414
1982-01-07,-0.06800418732945124
1982-01-08,0.5392100190721338
1982-01-11,-1.6922676122009706
1982-01-12,-0.7838961739846995
1982-01-13,-0.8488207028521044
1982-01-14,0.08614817393308716
1982-01-15,0.7692764579551259
1982-01-18,-0.058723038591379506
1982-01-19,-0.5608690565349961
1982-01-20,-0.23635742938640236
1982-01-21,0.366138809142047
1982-01-22,-0.30578970941382844
1982-01-25,-1.2430705349720683
1982-01-26,-0.059938969922856966
1982-01-27,0.08723788043754066
1982-01-28,1.4435876771525136
1982-01-29,1.1652872883402
1982-02-01,-0.8333733257252063
1982-02-02,0.34257572851927875
1982-02-03,-0.016010881723704795
1982-02-04,-0.15472123503734725
1982-02-05,0.5717687323488985
1982-02-08,-1.9021315906969871
1982-02-09,-1.1482478159495324
1982-02-10,0.25204427845171296
1982-02-11,-0.39350767670378595
1982-02-12,0.14815034293553797
1982-02-16,-0.9916704801299359
1982-02-17,0.29881743073585376
1982-02-18,0.07172689655172704
1982-02-19,-0.4024760061066335
1982-02-22,-0.874612262649721
1982-02-23,-0.8823375988364135
1982-02-24,0.6141173977655789
1982-02-25,0.48157687891614565
1982-02-26,-0.00557790898820798
1982-03-01,0.39013098551479164
1982-03-02,0.005548215023898351
1982-03-03,-1.1824159053092864
1982-03-04,-0.9662390024784973
1982-03-05,-1.3160089013106835
1982-03-08,-1.6899476824168036
1982-03-09,-0.771789749001861
1982-03-10,0.4183554125950728
1982-03-11,-0.1936404200638564
1982-03-12,-1.0935387405147434
1982-03-15,-0.18427034855306168
1982-03-16,0.214388401791199
1982-03-17,-0.04754100337260869
1982-03-18,1.1474482963278687
1982-03-19,0.9580849656708024
1982-03-22,1.2051741151948736
1982-03-23,0.6443047731196527
1982-03-24,-0.0628756798435437
1982-03-25,0.5662354281911641
1982-03-26,-0.3583034708718347
1982-03-29,0.17123459197319058
1982-03-30,-0.045585185185192945
1982-03-31,0.13111161932632953
1982-04-01,0.9450635107906669
1982-04-02,0.7049799865205486
1982-04-05,-0.19600750667569944
1982-04-06,0.26372593094616814
1982-04-07,0.688387647295241
1982-04-08,0.6892279319831385
1982-04-12,-0.14352470803835615
1982-04-13,-0.07186909211049919
1982-04-14,-0.19362193498622116
1982-04-15,0.39354303212584263
1982-04-16,0.6238985375413675
1982-04-19,0.06584087791494664
1982-04-20,-0.23578056247685053
1982-04-21,0.20886280962006953
1982-04-22,0.7349698050417519
1982-04-23,0.6914891497007636
1982-04-26,0.4704537029858624
1982-04-27,-0.5812712500332995
1982-04-28,0.09203009911200599
1982-04-29,-0.40024068581449024
1982-04-30,0.29867120169442263
1982-05-03,0.14618516750706245
1982-05-04,0.5298134804032406
1982-05-05,-0.037640226474422445
1982-05-06,0.7477937177804428
1982-05-07,0.4592305129656582
1982-05-10,-0.2976654361966369
1982-05-11,0.33054058584109924
1982-05-12,-0.06908124694104956
1982-05-13,-0.21269488687327698
1982-05-14,0.29841041674494306
1982-05-17,-0.7013106965183757
1982-05-18,-0.583197450503925
1982-05-19,-1.022546698482818
1982-05-20,-0.6470572421933163
1982-05-21,-0.17513517855114458
1982-05-24,-0.37828235893471174
1982-05-25,-0.3246997838704746
1982-05-26,-1.303003569539618
1982-05-27,-0.2181696189911042
1982-05-28,0.09530638827455196
1982-06-01,-0.6609118663962188
1982-06-02,0.25936287630039523
1982-06-03,-0.40490438176621346
1982-06-04,-1.2874076356609532
1982-06-07,-0.5605828628070131
1982-06-08,-0.3221335785120405
1982-06-09,-1.3504137889566836
1982-06-10,0.251546153603055
1982-06-11,1.2721060066553713
1982-06-14,-0.8066891246322871
1982-06-15,-0.5576485817362253
1982-06-16,0.1460365658503715
1982-06-17,-0.9274358267914562
1982-06-18,-0.7948224623554045
1982-06-21,-0.29673590504450953
1982-06-22,0.6250017857142964
1982-06-23,1.0706879431407135
1982-06-24,0.15216785583418435
1982-06-25,-0.3740059716574873
1982-06-28,0.34608811229677183
1982-06-29,-0.31566491956711573
1982-06-30,0.4515358028003069
1982-07-01,-0.40863805472320935
1982-07-02,-0.32239330636366637
1982-07-06,-0.4880929052380023
1982-07-07,-0.6736786392052996
1982-07-08,-0.7615415187822272
1982-07-09,0.7613932716775684
1982-07-12,0.4640917281570678
1982-07-13,0.29612080677094976
1982-07-14,-0.08266843521693712
1982-07-15,0.23638909251979534
1982-07-16,0.33606037181732606
1982-07-19,-0.0528834197331407
1982-07-20,0.43506732753408883
1982-07-21,0.41561259245315174
1982-07-22,0.3031392218839857
1982-07-23,0.029061374277139507
1982-07-26,-0.38347800602245297
1982-07-27,-0.4316068900251824
1982-07-28,-1.3707526823544813
1982-07-29,-0.4573196073326402
1982-07-30,-0.14916467246427478
1982-08-02,0.6094944508098665
1982-08-03,-0.23756845749148825
1982-08-04,-0.8394373945380784
1982-08-05,-0.8465441984455424
1982-08-06,-0.9445946452774412
1982-08-09,-1.350932852886666
1982-08-10,-0.03717808783064713
1982-08-11,-0.3409391124065575
1982-08-12,-0.5784710934012338
1982-08-13,-0.4379360720204173
1982-08-16,0.3393200976455901
1982-08-17,1.628260341920229
1982-08-18,1.6699568749689142
1982-08-19,-0.04243105514180057
1982-08-20,1.2369688483746089
1982-08-23,1.7489206262431445
1982-08-24,1.3833240704225203
1982-08-25,1.5676694319844309
1982-08-26,1.852172371606975
1982-08-27,-0.31991469181023025
1982-08-30,-0.6982009899256347
1982-08-31,0.7654830984039407
1982-09-01,-0.23071520108600696
1982-09-02,1.2408330303299575
1982-09-03,1.420614484679672
1982-09-07,-0.64267947306762
1982-09-08,0.5030893270928205
1982-09-09,0.5390896296475489
1982-09-10,-0.164142361128361
1982-09-13,0.2356513386548409
1982-09-14,0.9294762470030582
1982-09-15,0.9263228301303439
1982-09-16,0.26300520919977366
1982-09-17,-0.1017141311287828
1982-09-20,-0.32688548134138795
1982-09-21,1.026883870967743
1982-09-22,0.3778356579674069
1982-09-23,-0.2491787787397559
1982-09-24,0.24448951085271897
1982-09-27,0.015904776968844736
1982-09-28,0.21204092563633647
1982-09-29,-0.41261004490197317
1982-09-30,-0.32402051216458005
1982-10-01,0.559553974725957
1982-10-04,-0.3603566564974514
1982-10-05,0.398893726222882
1982-10-06,1.7004777941308946
1982-10-07,1.8804042479509064
1982-10-08,1.687204390555852
1982-10-11,1.7195429720928468
1982-10-12,-0.07414067593436435
1982-10-13,1.488916670183671
1982-10-14,-0.15596432378967018
1982-10-15,-0.19038271348646996
1982-10-18,1.051547454950441
1982-10-19,0.4210807781758863
1982-10-20,1.5519573270090126
1982-10-21,1.6990992173578467
1982-10-22,0.4713431046823757
1982-10-25,-2.0437522147162657
1982-10-26,-0.45995590336174175
1982-10-27,1.0861275827565686
1982-10-28,-0.15551461105817177
1982-10-29,0.3587152583828468
1982-11-01,0.8888674954412146
1982-11-02,1.4590667264764656
1982-11-03,2.3524053026162672
1982-11-04,1.0055173316781074
1982-11-05,0.897739675964182
1982-11-08,-0.12773378023934745
1982-11-09,1.521565195343455
1982-11-10,0.09557409013793983
1982-11-11,0.4817499156850813
1982-11-12,0.47080035468554104
1982-11-15,-1.4057886530854713
1982-11-16,-1.9054657173710021
1982-11-17,1.235719868268137
1982-11-18,0.6717888035126407
1982-11-19,0.056701413366622155
1982-11-22,-1.5779656235043737
1982-11-23,-0.27458922858464296
1982-11-24,0.7594293268146535
1982-11-26,0.7757378178830932
1982-11-29,-0.10934219781902899
1982-11-30,1.7163619322928314
1982-12-01,1.411905655476775
1982-12-02,0.25043380874290033
1982-12-03,0.4149424290989856
1982-12-06,0.8981231928129052
1982-12-07,0.5683484641165082
1982-12-08,0.020778309265212513
1982-12-09,-1.4374707283440702
1982-12-10,-1.4289322747232158
1982-12-13,-0.2223664685302551
1982-12-14,-0.8571550948686002
1982-12-15,-2.4380754555131223
1982-12-16,-0.03987593566505687
1982-12-17,1.4760580281190316
1982-12-20,-0.45865025645636104
1982-12-21,0.2808491249594258
1982-12-22,1.1027432854412211
1982-12-23,0.5583487876923643
1982-12-27,0.3744651971379964
1982-12-28,-0.428816472068827
1982-12-29,0.030149440527327265
1982-12-30,-0.4262302419385855
1982-12-31,0.48858742860855564
1983-01-03,-0.7831022626719752
1983-01-04,0.45535496691713195
1983-01-05,0.4705564689628572
1983-01-06,1.6671701399419092
1983-01-07,0.8410485573684623
1983-01-10,0.9807191706441065
1983-01-11,-0.037352037541693583
1983-01-12,0.8553032795025173
1983-01-13,0.23465151315875676
1983-01-14,0.883033117841836
1983-01-17,0.6147433005996294
1983-01-18,-0.19827021201858086
1983-01-19,-0.5878763572968015
1983-01-20,0.32218923722089343
1983-01-21,-0.8211732017323281
1983-01-24,-2.9675800181678813
1983-01-25,1.0391610871315127
1983-01-26,0.9364902300557088
1983-01-27,1.660940693478774
1983-01-28,0.6070693399032878
1983-01-31,0.575067039345023
1983-02-01,-0.08053633789725234
1983-02-02,0.0523896849258243
1983-02-03,0.4672156455099552
1983-02-04,0.8859813912285075
1983-02-07,0.14703358188834503
1983-02-08,-0.36504959344417776
1983-02-09,0.11150895790896787
1983-02-10,1.3485555464126886
1983-02-11,0.7339996744671673
1983-02-14,0.7909904462871875
1983-02-15,0.15076544647640855
1983-02-16,0.003863583755592259
1983-02-17,-0.027022425641098913
1983-02-18,0.8841733590733591
1983-02-22,-0.8075379567995533
1983-02-23,0.3125229654589612
1983-02-24,0.8923451245180791
1983-02-25,0.04956120658428098
1983-02-28,-0.6744356753967784
1983-03-01,0.4411685052549519
1983-03-02,0.603463050094577
1983-03-03,0.6871666823196731
1983-03-04,0.2752577296381009
1983-03-07,-0.20680867709400585
1983-03-08,-0.8402769034094981
1983-03-09,0.7219919330902602
1983-03-10,0.38481438455304495
1983-03-11,0.03758493869741031
1983-03-14,-0.6912604434549108
1983-03-15,-0.034045547916250474
1983-03-16,0.15515761589404153
1983-03-17,-0.24559585512587967
1983-03-18,0.378773516958697
1983-03-21,0.49808571381888544
1983-03-22,0.4468148755626178
1983-03-23,0.6504265369119855
1983-03-24,0.41223537056245263
1983-03-25,0.19233643141502998
1983-03-28,-0.642334860515259
1983-03-29,-0.14118707355422755
1983-03-30,0.7478550739532297
1983-03-31,0.007382007561029802
1983-04-04,-0.7643933130454972
1983-04-05,0.03720313917601192
1983-04-06,-0.8778730476968866
1983-04-07,0.101320598561494
1983-04-08,0.5098658060233241
1983-04-11,1.0108138527979094
1983-04-12,0.7089889642848402
1983-04-13,1.173314952860105
1983-04-14,1.0437448168238772
1983-04-15,1.0006843441819457
1983-04-18,0.43678301626173255
1983-04-19,-0.3429629263462908
1983-04-20,1.0466235567279991
1983-04-21,0.712755175118529
1983-04-22,0.5961483837142456
1983-04-25,-0.6827243396038463
1983-04-26,0.5338816628531529
1983-04-27,0.28461630720644226
1983-04-28,0.6610608265926743
1983-04-29,0.7633069834040329
1983-05-02,-0.8598884246221905
1983-05-03,-0.30633130461560354
1983-05-04,1.2290685564454007
1983-05-05,1.4017312254547276
1983-05-06,1.4529826107531507
1983-05-09,0.33482925002505937
1983-05-10,0.5584014648947866
1983-05-11,-0.4764345860082009
1983-05-12,-0.24432003808380065
1983-05-13,0.5924236424111884
1983-05-16,-1.4279120785160693
1983-05-17,0.4739596033252358
